row_id,order_id,created_at,item_id,quantity,cust_id,delivery,add_id
888,8d7b8f1d,2025-01-09 06:09:57,600,2,538,False,622
889,fdf518f3,2025-01-10 06:12:17,422,2,625,False,427
890,d3589ce8,2025-01-05 08:44:13,62,2,378,False,52
891,e0ac64f4,2025-01-06 17:12:18,647,3,542,True,993
892,79b32c59,2025-01-06 09:46:34,289,5,655,True,496
893,1a38a15a,2025-01-08 22:27:56,673,2,582,False,855
894,650721a0,2025-01-05 03:27:07,641,1,28,False,532
895,5654ca22,2025-01-05 13:31:10,58,2,7,False,151
896,484bb4f0,2025-01-01 23:15:47,827,1,262,True,322
897,b9ca59de,2025-01-08 10:07:28,737,3,249,True,569
898,3e11085c,2025-01-01 21:19:52,301,4,990,False,217
899,72c9a76a,2025-01-03 20:56:23,131,3,88,False,696
900,41bb7230,2025-01-04 06:21:22,225,5,591,True,72
901,ccb8e718,2025-01-04 23:48:05,550,5,179,True,451
902,db14f3b7,2025-01-07 03:07:17,66,5,44,True,860
903,4b7a546c,2025-01-02 10:11:49,591,3,607,False,757
904,512bcfa1,2025-01-02 15:31:41,260,5,991,True,737
905,6ca431eb,2025-01-08 08:52:28,204,5,319,False,508
906,65f31cae,2025-01-10 00:15:13,20,5,933,False,379
907,28873c40,2025-01-01 10:35:59,128,2,361,True,707
908,766fd031,2025-01-10 06:22:36,670,5,516,False,471
909,5e3bbc44,2025-01-06 00:41:48,971,4,185,True,511
910,1bed2502,2025-01-04 04:21:58,925,1,162,False,191
911,37ee3003,2025-01-07 13:33:15,84,2,943,False,1
912,d91becd3,2025-01-04 13:26:37,161,5,538,True,673
913,a9700bf8,2025-01-06 07:51:11,248,1,613,True,616
914,74387129,2025-01-05 07:15:25,694,2,987,False,917
915,5387f7df,2025-01-01 23:49:45,795,3,108,False,149
916,a4c789de,2025-01-06 17:20:09,636,1,188,True,987
917,9eaa1bfc,2025-01-05 19:33:11,140,5,998,False,899
918,0a6e4b2e,2025-01-08 09:58:22,780,2,728,True,257
919,2ffb291b,2025-01-05 20:29:48,528,1,229,False,26
920,23be9683,2025-01-07 07:12:56,223,5,815,False,948
921,afd0fcda,2025-01-06 19:47:13,637,4,532,False,252
922,d6b9530b,2025-01-10 14:53:23,958,1,336,True,766
923,aa0efdee,2025-01-06 01:43:12,101,5,877,True,230
924,6074b883,2025-01-06 00:47:01,181,4,960,False,273
925,748fdfa8,2025-01-05 15:17:45,166,3,392,True,781
926,6c99ea62,2025-01-08 03:08:58,149,2,496,True,833
927,772ca742,2025-01-05 15:38:36,720,3,775,False,275
928,886f59a9,2025-01-03 03:23:03,14,4,985,True,439
929,81684558,2025-01-09 02:43:14,838,1,114,True,836
930,69b8d415,2025-01-04 18:16:58,945,4,667,False,615
931,9906cc34,2025-01-03 04:14:55,801,4,537,False,307
932,ab7fb3b1,2025-01-10 06:35:01,948,1,809,True,152
933,c820a434,2025-01-05 19:30:18,569,5,139,False,326
934,18d273f2,2025-01-04 23:33:57,812,2,837,False,818
935,9c70ccbd,2025-01-02 03:59:29,504,5,42,True,874
936,32da7e1a,2025-01-04 23:16:52,922,3,268,True,966
937,583dcc73,2025-01-07 09:26:32,483,1,963,False,671
938,e0e45c8d,2025-01-03 04:35:20,937,1,902,False,581
939,386f0620,2025-01-06 19:49:02,62,3,569,False,201
940,558908de,2025-01-05 05:19:29,350,3,217,True,175
941,83e848d6,2025-01-02 04:03:20,796,1,685,False,181
942,932b73b3,2025-01-05 16:59:54,994,4,856,True,967
943,44d64ca9,2025-01-02 14:43:00,9,4,684,True,110
944,01ad73f6,2025-01-07 07:12:59,817,3,491,False,932
945,0ae872a2,2025-01-03 11:42:19,390,2,302,True,152
946,fcc2a949,2025-01-06 14:04:06,716,2,152,True,869
947,5055b996,2025-01-02 17:50:29,624,4,891,True,149
948,84629bd1,2025-01-08 23:26:24,655,1,235,False,723
949,c9c257b9,2025-01-08 21:54:49,308,4,415,True,799
950,8a8d3a31,2025-01-06 11:31:33,972,1,803,False,26
951,0f417ffe,2025-01-06 10:18:43,793,4,125,False,855
952,3d61ca62,2025-01-05 10:55:08,708,1,580,True,730
953,03d5998a,2025-01-02 20:20:39,629,5,480,True,144
954,2e0e1116,2025-01-05 07:25:16,284,2,57,False,421
955,0bada8ea,2025-01-04 08:39:14,95,1,982,False,616
956,fb00777b,2025-01-06 21:28:51,142,2,771,False,843
957,cb85ea5a,2025-01-01 21:15:49,438,3,437,False,882
958,07e47d0b,2025-01-06 20:08:40,255,4,664,False,884
959,d9e28dd3,2025-01-04 05:25:27,99,4,768,False,338
960,2b425369,2025-01-09 01:25:55,60,5,233,False,342
961,43c1716e,2025-01-03 16:36:37,875,4,692,True,37
962,2b973762,2025-01-05 19:07:57,805,3,305,True,966
963,e440b7ab,2025-01-05 14:28:37,668,1,130,False,498
964,d2f0ed79,2025-01-06 19:54:42,157,2,631,False,939
965,4198ab27,2025-01-03 08:56:03,556,5,543,True,913
966,0e906531,2025-01-05 16:32:39,446,4,551,False,261
967,710cb2a5,2025-01-04 11:58:14,554,3,611,False,635
968,04d4e17d,2025-01-06 17:56:33,878,5,421,False,605
969,eb303c8c,2025-01-07 02:30:55,474,2,929,True,314
970,dfcf65f6,2025-01-02 19:04:44,589,2,747,False,165
971,94538d88,2025-01-07 18:19:36,814,5,341,False,4
972,47670192,2025-01-09 07:47:23,170,3,264,False,62
973,1a6f3ecc,2025-01-07 16:56:33,926,5,138,False,572
974,fa2ddb6d,2025-01-03 23:39:31,79,3,812,False,296
975,fdf5f54b,2025-01-05 22:33:28,473,1,293,False,554
976,b87a8bfa,2025-01-08 13:29:14,398,1,388,True,284
977,56625868,2025-01-08 02:26:03,240,1,867,False,128
978,6553db65,2025-01-08 19:17:19,266,5,122,False,411
979,a0833e0c,2025-01-09 08:25:31,986,3,852,False,380
980,2b3697a3,2025-01-02 13:45:50,358,3,121,False,632
981,0a294efa,2025-01-07 14:13:03,406,4,866,False,869
982,263c491c,2025-01-05 23:05:36,231,5,522,False,668
983,3192e360,2025-01-08 21:58:33,467,3,970,True,802
984,4932161c,2025-01-02 15:29:58,112,1,778,True,680
985,35ec5959,2025-01-05 19:34:57,391,5,471,True,674
986,e6c373d1,2025-01-10 10:29:44,738,3,69,False,10
987,ca37fa87,2025-01-02 14:00:24,478,3,365,False,716
988,c25eb6ed,2025-01-03 09:42:28,458,5,593,False,182
989,57dc5a02,2025-01-02 13:31:18,508,3,235,True,320
990,9ab9954c,2025-01-08 19:01:48,716,1,797,False,788
991,f2a3dd90,2025-01-09 00:00:55,582,1,624,False,203
992,fcb60603,2025-01-04 14:03:43,740,3,503,False,677
993,db88e377,2025-01-04 12:39:54,609,4,697,False,940
994,0eeed7f1,2025-01-05 03:57:39,395,4,819,False,910
995,ea24e960,2025-01-03 12:18:51,151,3,904,True,267
996,2e8ebe78,2025-01-07 12:49:05,353,5,372,True,787
997,0ab4ac39,2025-01-09 01:27:32,741,2,224,True,862
998,a3349f52,2025-01-07 06:07:49,331,1,86,False,262
999,960ac0f6,2025-01-01 18:23:29,591,3,896,True,420
1000,66b18af0,2025-01-03 23:36:25,967,2,899,False,449
